epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,2250.59,0.75357,0.51851,0.9714,0.9424,0.73703,0.85918,0.75733,0.60517,0.51672,0.88651,0.00014852,0.00014852,0.00014852
93,2274.12,0.75082,0.51046,0.97393,0.93061,0.75137,0.86327,0.74769,0.64221,0.52861,0.89732,0.000147954,0.000147954,0.000147954
94,2298.54,0.77458,0.52699,0.98553,0.94772,0.73139,0.85987,0.73764,0.67635,0.52813,0.89476,0.000147389,0.000147389,0.000147389
95,2322.13,0.76759,0.52081,0.97882,0.94558,0.74742,0.86241,0.7492,0.64843,0.52774,0.88936,0.000146823,0.000146823,0.000146823
96,2346.15,0.77447,0.53636,0.98035,0.9462,0.7344,0.85861,0.74077,0.67551,0.53521,0.90277,0.000146257,0.000146257,0.000146257
97,2370.41,0.76387,0.52021,0.97887,0.93491,0.73975,0.85834,0.73637,0.69093,0.51715,0.89869,0.000145691,0.000145691,0.000145691
98,2394.45,0.76847,0.52936,0.97896,0.93614,0.74571,0.86223,0.74045,0.68548,0.51773,0.90051,0.000145126,0.000145126,0.000145126
99,2418.44,0.74719,0.50245,0.96799,0.92995,0.74405,0.85992,0.74124,0.66668,0.51729,0.89855,0.00014456,0.00014456,0.00014456
100,2442.1,0.74876,0.4953,0.96725,0.94507,0.7416,0.861,0.73526,0.70144,0.54186,0.90953,0.000143994,0.000143994,0.000143994
101,2464,0.75224,0.49994,0.96846,0.92595,0.74118,0.85724,0.74725,0.65779,0.51406,0.89592,0.000143429,0.000143429,0.000143429
102,2488.62,0.75364,0.50961,0.97292,0.94381,0.7337,0.85912,0.75157,0.62424,0.51899,0.89472,0.000142863,0.000142863,0.000142863
103,2512.29,0.76063,0.51302,0.9791,0.95076,0.73141,0.85977,0.75007,0.65188,0.50254,0.88774,0.000142297,0.000142297,0.000142297
104,2534.12,0.73842,0.51096,0.9647,0.96672,0.71879,0.85906,0.74845,0.65023,0.52025,0.89241,0.000141731,0.000141731,0.000141731
105,2557.85,0.76743,0.5235,0.98042,0.93133,0.738,0.85805,0.76174,0.5979,0.4855,0.88468,0.000141166,0.000141166,0.000141166
106,2582.35,0.74943,0.50917,0.97277,0.92597,0.74306,0.85827,0.75647,0.59246,0.49647,0.88727,0.0001406,0.0001406,0.0001406
107,2606.23,0.7473,0.49957,0.98421,0.93921,0.73788,0.85911,0.74874,0.65397,0.50843,0.90159,0.000140034,0.000140034,0.000140034
108,2629.9,0.75126,0.50973,0.97667,0.93712,0.74996,0.8638,0.75401,0.63248,0.48728,0.88817,0.000139469,0.000139469,0.000139469
