epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
361,8262.83,0.24784,0.17682,0.81518,0.94326,0.75766,0.85893,0.75902,0.38647,0.31889,0.85553,3.27e-05,3.27e-05,3.27e-05
362,8285.65,0.24385,0.17483,0.81459,0.94983,0.75035,0.85681,0.76056,0.38681,0.32071,0.85625,3.19575e-05,3.19575e-05,3.19575e-05
363,8308.6,0.24523,0.17721,0.81736,0.9425,0.75364,0.85737,0.76177,0.38518,0.31948,0.85518,3.1215e-05,3.1215e-05,3.1215e-05
364,8331.32,0.24605,0.17725,0.8194,0.94776,0.74983,0.85706,0.76145,0.38595,0.3166,0.85813,3.04725e-05,3.04725e-05,3.04725e-05
365,8354.15,0.24033,0.17403,0.81567,0.94298,0.75253,0.85658,0.76044,0.38709,0.31716,0.86029,2.973e-05,2.973e-05,2.973e-05
366,8376.74,0.24952,0.1752,0.82042,0.94144,0.75374,0.85618,0.7603,0.38718,0.31619,0.86124,2.89875e-05,2.89875e-05,2.89875e-05
367,8399.85,0.24393,0.17635,0.817,0.94092,0.75381,0.85606,0.75974,0.38748,0.3172,0.86193,2.8245e-05,2.8245e-05,2.8245e-05
368,8422.51,0.24344,0.17723,0.81405,0.94109,0.75351,0.85583,0.75909,0.38766,0.31547,0.86183,2.75025e-05,2.75025e-05,2.75025e-05
369,8445.09,0.24766,0.17868,0.82131,0.94052,0.75699,0.85597,0.75915,0.38702,0.31543,0.86171,2.676e-05,2.676e-05,2.676e-05
370,8467.67,0.23858,0.17341,0.81205,0.938,0.75723,0.85643,0.75931,0.38648,0.31528,0.86135,2.60175e-05,2.60175e-05,2.60175e-05
371,8491.23,0.23958,0.17218,0.8108,0.93632,0.75696,0.85577,0.75852,0.38651,0.31427,0.86147,2.5275e-05,2.5275e-05,2.5275e-05
372,8514.38,0.23665,0.1688,0.81403,0.93716,0.75794,0.85634,0.75907,0.38636,0.31266,0.86146,2.45325e-05,2.45325e-05,2.45325e-05
373,8537.22,0.24174,0.1729,0.81986,0.93576,0.75764,0.85639,0.75927,0.38701,0.31395,0.86153,2.379e-05,2.379e-05,2.379e-05
374,8559.91,0.23842,0.17212,0.81822,0.93529,0.75895,0.85636,0.75932,0.38712,0.31491,0.86143,2.30475e-05,2.30475e-05,2.30475e-05
375,8582.7,0.2429,0.17349,0.81381,0.93461,0.75824,0.85552,0.75919,0.38657,0.31664,0.86086,2.2305e-05,2.2305e-05,2.2305e-05
376,8605.32,0.24223,0.17471,0.81604,0.9348,0.75865,0.85528,0.75905,0.38678,0.31688,0.8607,2.15625e-05,2.15625e-05,2.15625e-05
377,8628.37,0.24211,0.17513,0.82038,0.93596,0.76266,0.85668,0.75785,0.38714,0.316,0.8612,2.082e-05,2.082e-05,2.082e-05
378,8651.19,0.24305,0.17544,0.81916,0.93603,0.76056,0.85688,0.7576,0.38758,0.31685,0.86167,2.00775e-05,2.00775e-05,2.00775e-05
379,8673.86,0.24154,0.17328,0.82,0.93897,0.75881,0.85723,0.75791,0.38765,0.31662,0.86156,1.9335e-05,1.9335e-05,1.9335e-05
380,8696.9,0.24083,0.172,0.81452,0.93928,0.75904,0.85724,0.75791,0.38798,0.31541,0.8615,1.85925e-05,1.85925e-05,1.85925e-05
381,8721.87,0.20618,0.14842,0.78104,0.92724,0.76551,0.85605,0.75761,0.38792,0.31402,0.86213,1.785e-05,1.785e-05,1.785e-05
382,8744.61,0.20728,0.14565,0.78086,0.94913,0.75487,0.85561,0.75703,0.38723,0.31602,0.86203,1.71075e-05,1.71075e-05,1.71075e-05
383,8767.25,0.20083,0.14165,0.7789,0.95002,0.75331,0.8542,0.75716,0.38553,0.31751,0.86178,1.6365e-05,1.6365e-05,1.6365e-05
384,8789.93,0.19914,0.13928,0.78056,0.9514,0.752,0.85433,0.75666,0.38513,0.31791,0.86228,1.56225e-05,1.56225e-05,1.56225e-05
385,8812.55,0.20131,0.13862,0.77552,0.94214,0.75874,0.85458,0.75649,0.3851,0.32006,0.8628,1.488e-05,1.488e-05,1.488e-05
386,8835.25,0.194,0.13592,0.77733,0.94168,0.75954,0.8548,0.75652,0.38486,0.3199,0.8632,1.41375e-05,1.41375e-05,1.41375e-05
387,8858,0.2011,0.141,0.77945,0.939,0.76034,0.85489,0.75667,0.38549,0.32012,0.86396,1.3395e-05,1.3395e-05,1.3395e-05
388,8880.73,0.19397,0.13759,0.77545,0.93894,0.76158,0.85474,0.75635,0.38577,0.32113,0.86413,1.26525e-05,1.26525e-05,1.26525e-05
389,8903.58,0.19755,0.13609,0.77605,0.93693,0.7612,0.85464,0.75541,0.38641,0.32256,0.86466,1.191e-05,1.191e-05,1.191e-05
390,8926.1,0.19728,0.137,0.77798,0.93574,0.76104,0.85422,0.75533,0.3871,0.32256,0.86503,1.11675e-05,1.11675e-05,1.11675e-05
391,8948.58,0.19041,0.13338,0.77397,0.93982,0.75874,0.85374,0.75453,0.38762,0.32178,0.86535,1.0425e-05,1.0425e-05,1.0425e-05
392,8971.38,0.19143,0.13451,0.77459,0.93959,0.75932,0.85378,0.75519,0.38694,0.321,0.8651,9.6825e-06,9.6825e-06,9.6825e-06
393,8994.25,0.19996,0.13897,0.77609,0.93683,0.76127,0.85415,0.75518,0.38709,0.31989,0.86565,8.94e-06,8.94e-06,8.94e-06
394,9016.99,0.18742,0.13318,0.77444,0.93781,0.76177,0.85534,0.75474,0.3877,0.3209,0.86607,8.1975e-06,8.1975e-06,8.1975e-06
395,9039.55,0.19334,0.1338,0.77491,0.93759,0.76211,0.85477,0.75444,0.38706,0.31794,0.86608,7.455e-06,7.455e-06,7.455e-06
396,9062.24,0.18768,0.13223,0.77839,0.93837,0.76219,0.855,0.75458,0.38715,0.31708,0.86632,6.7125e-06,6.7125e-06,6.7125e-06
397,9084.76,0.18984,0.13475,0.77693,0.93807,0.76254,0.85476,0.7545,0.38671,0.31784,0.86609,5.97e-06,5.97e-06,5.97e-06
398,9107.44,0.19168,0.13335,0.77414,0.93751,0.76293,0.85472,0.75503,0.3869,0.31819,0.86621,5.2275e-06,5.2275e-06,5.2275e-06
399,9130.23,0.19069,0.13343,0.7772,0.93811,0.76256,0.85484,0.75523,0.38722,0.31716,0.86642,4.485e-06,4.485e-06,4.485e-06
400,9152.92,0.18939,0.13442,0.78042,0.93722,0.76275,0.85448,0.75511,0.3877,0.31778,0.86619,3.7425e-06,3.7425e-06,3.7425e-06
